X1,version,uid,type,f2525b,typeDescription,how,parsedhow,time,start,stale,access,opex,opexDescription,qos,qosDescription,flowTagsVersion,remarksSource,remarksTime,remarksTo,remarksKeywords,remarksVersion,requestNotify,requestWilcoby,requestPriority,requestVersion,requestTo,requestAuthority,requestStreamTo,sensorAzimuth,sensorElevation,sensorRoll,sensorFOV,sensorVFOV,sensorNorth,sensorVersion,sensorType,sensorModel,sensorRange,spatialAttitudeRoll,spatialAttitudePitch,spatialAttitudeYaw,spatialAttitudeERoll,spatialAttitudeEPitch,spatialAttitudeEYaw,spatialSpinRoll,spatialSpinPitch,spatialSpinYaw,spatialSpinERoll,spatialSpinEPitch,spatialSpinEYaw,spatialVersion,trackCourse,trackSpeed,trackSlope,trackECourse,trackESpeed,trackESlope,trackVersion,uidVersion,objectid,globalid,x,y
498160,2,2207447779983868,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619709274000,1619709237000,1619709357000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.6,NA,NA,NA,NA,NA,NA,498161,{D2849FE2-C506-423A-B5B2-7BD591BFD27E},-76.29372,36.88563
130905,2,4315630102870078,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619617252000,1619617214000,1619617334000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.23563100693082,261.337552,NA,NA,NA,NA,NA,NA,130906,{4DB32CCF-E292-443B-B966-5839319FF669},-74.89069,37.68045
907829,2,2768612151589657,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619723334000,1619723348000,1619723468000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.26860051906596,8,NA,NA,NA,NA,NA,NA,907830,{773C2F5B-60A2-4087-B805-23E21CC27AD2},-76.32275,37.00571
736450,2,215518375801925,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619717189000,1619717180000,1619717300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.0797337253075,1.1,NA,NA,NA,NA,NA,NA,736451,{9B71ADF9-14A7-47AC-85C2-D5E145D3DEEC},-75.99203,36.9385
62706,2,1168827950009991,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615618000,1619615630000,1619615750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.08874538104936,223.268696,NA,NA,NA,NA,NA,NA,62707,{16B23F8F-61C6-4EC9-A0D2-0D9D0250E900},-77.17562,36.04731
528082,2,1398976833858880,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619710258000,1619710230000,1619710350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.3,NA,NA,NA,NA,NA,NA,528083,{83F69FFD-EA5D-4BA9-AEAD-AFB28DCCFB1A},-76.28801,36.84185
505784,2,2754072107372724,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619709513000,1619709521000,1619709641000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,6.7,NA,NA,NA,NA,NA,NA,505785,{3B60CB39-28A3-4716-9D8B-0AE5CE43C791},-76.29169,36.84245
639664,2,588229264404242,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619713889000,1619713914000,1619714034000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.6009738931907,243.332012,NA,NA,NA,NA,NA,NA,639665,{6A903490-2679-4391-99C2-64A54D22997E},-77.70875,37.14347
986586,2,3281586273274865,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619726108000,1619726132000,1619726252000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.82685330634422,139.92876800000002,NA,NA,NA,NA,NA,NA,986587,{4DA16A94-1A03-4CAC-AE86-D751A0932420},-75.78829,37.04306
338310,2,810601364379534,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619703983000,1619703986000,1619704106000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.63567758289742,238.18757200000002,NA,NA,NA,NA,NA,NA,338311,{39CBBF24-F19D-4546-A6A6-F433F8498478},-76.55327,36.86514
847296,2,2431960266789339,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619721079000,1619721080000,1619721200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.4,NA,NA,NA,NA,NA,NA,847297,{B751B493-C4B3-4300-9C98-FBFB291B5590},-76.24447,36.72264
550489,2,3416447678838868,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619710988000,1619711010000,1619711130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.63340977412327,9.9,NA,NA,NA,NA,NA,NA,550490,{DC88A035-06B7-4204-91C9-82DF4ACD49AB},-75.91232,36.90934
28784,2,500315500076079,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619614848000,1619614833000,1619614953000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,6.3,NA,NA,NA,NA,NA,NA,28785,{FB25F4A9-3F38-4C25-9866-8FFA5AAF5972},-76.18064,36.91508
678325,2,215518375801925,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619715203000,1619715194000,1619715314000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.66172264296341,6.9,NA,NA,NA,NA,NA,NA,678326,{A41A6AC8-D7F1-4929-99AB-AAE0F19797BE},-76.0188,36.96533
479398,2,1288245811741011,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619708643000,1619708600000,1619708720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.8245332941201,22.7,NA,NA,NA,NA,NA,NA,479399,{7D943F0F-064B-4E66-AF29-37D967C6E3CD},-76.00778,36.95796
375687,2,1758785924409083,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619705253000,1619705271000,1619705391000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.2824510752016,9.1,NA,NA,NA,NA,NA,NA,375688,{378AFCC3-ADF2-47B3-9CBC-0395517AB39C},-75.9216,36.90675
892547,2,3982914273717182,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619722769000,1619722738000,1619722858000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.3633227846068,233.04313200000001,NA,NA,NA,NA,NA,NA,892548,{04D537D6-5C6A-4A61-937D-AC1CE437A085},-77.60468,37.65513
883595,2,338558249429762,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619722438000,1619722427000,1619722547000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.055513633392366,6.4,NA,NA,NA,NA,NA,NA,883596,{ED104AC4-9373-466C-892F-2CFFDF754DF3},-76.18087,36.91415
535928,2,3625780611305357,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619710513000,1619710296000,1619710416000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.24043080585636,94.14325200000002,NA,NA,NA,NA,NA,NA,535929,{00A1AB92-37F9-4C5E-98A5-60D7AE6CC36D},-76.48523,36.7289
213186,2,2842823009047983,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619620198000,1619620196000,1619620316000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.44455055671477,192.91649999999998,NA,NA,NA,NA,NA,NA,213187,{0930970A-C96D-452F-897B-239AF967E6C4},-77.45928,36.9505
707019,2,2755258510402582,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619716179000,1619716187000,1619716307000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.3,NA,NA,NA,NA,NA,NA,707020,{A7918C1F-DD9F-4724-8B64-617E4804EE1D},-76.33234,36.94806
368924,2,2732239551354511,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619705028000,1619705050000,1619705170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.60279258084432,57.617728,NA,NA,NA,NA,NA,NA,368925,{C44F027C-6AF6-4ECE-A0BC-2855AE5C9F74},-77.87489,36.93494
173489,2,2806485812410716,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619618513000,1619618276000,1619618396000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.66474645225065,64.819944,NA,NA,NA,NA,NA,NA,173490,{E80098F8-0EDB-4F67-99CF-1C9B1DAFFCEC},-76.1889,36.90596
779262,2,3431473929579359,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619718688000,1619718702000,1619718822000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.05498114418555,225.326472,NA,NA,NA,NA,NA,NA,779263,{8A0A0CAF-6DAB-425A-9535-892853AF7908},-77.33411,36.27127
36483,2,3313874815676674,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615021000,1619615020000,1619615140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.96593249645935,245.90423199999998,NA,NA,NA,NA,NA,NA,36484,{E202874E-70C8-4922-A7B4-4F6B50E551A6},-77.63465,36.05154
863960,2,975026277081485,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619721694000,1619721718000,1619721838000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.00274456657144,55.04550799999999,NA,NA,NA,NA,NA,NA,863961,{FDCAC6D8-3720-4892-A527-DBA763FC1FED},-77.3101,36.30583
260887,2,732308383376130,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619622163000,1619622135000,1619622255000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.8,NA,NA,NA,NA,NA,NA,260888,{EDBCD8DB-2D28-43C1-9A3E-7C909F8CD98F},-76.23945,37.02109
491638,2,4140094333771343,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709053000,1619709024000,1619709144000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.66474645225065,33.43885999999999,NA,NA,NA,NA,NA,NA,491639,{75883359-98E4-4C5C-9899-0E541DF9FE6A},-76.76667,37.51667
7896,2,6fbd07b9-ed69-6123-24ae-37f469f220006F878ABAAA2331211EE1D43BBF26D00E03C6691901FEFA313F55B62C0F6087BF,a-f-G-U-C-I,SFGPUCI--------,friendly ground troops (open),h-g-i-g-o,human noncot gigo,1619591233000,1619591230000,1619677630000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7897,{7A89A3A2-152C-4E94-AC97-B8B6D442A673},-76.00436169999999,36.9230461
81326,2,ANDURIL-LATTICE-DE29,a-f-G-E-S,SFGPES---------,friendly ground equipment sensor,m-g,machine gps,1619616142000,1619616153000,1619616273000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,81327,{6131C567-0254-416F-98E6-121E5C4E1AF4},-76.032932167,36.922142833
503043,2,2249529448270998,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709428000,1619709448000,1619709568000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.73139948094848,54.531064,NA,NA,NA,NA,NA,NA,503044,{6B5B5D5E-B1F2-4EBA-93D7-7E0FCB0DA261},-76.65745,36.68719
275059,2,855857890151857,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619701873000,1619701890000,1619702010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.139124958890875,237.158684,NA,NA,NA,NA,NA,NA,275060,{9A8A459A-3C50-4680-9A06-E1985EC174C1},-76.59662,37.17489
301135,2,338558249429762,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619702733000,1619702719000,1619702839000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.80634218946307,33.7,NA,NA,NA,NA,NA,NA,301136,{88A57AED-2100-422C-9C42-27C1C39C1180},-76.12305,36.96627
68119,2,960502145665705,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615733000,1619615630000,1619615750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.6009738931907,237.158684,NA,NA,NA,NA,NA,NA,68120,{8A3D856C-A7BB-4DD7-BD0E-05C79DB428E7},-76.77129,37.67596
580837,2,965908578054946,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619711958000,1619711964000,1619712084000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.5811395577559,245.904232,NA,NA,NA,NA,NA,NA,580838,{A7EAD639-6619-40C2-952F-33CA2D1E6EDA},-77.26338,37.58972
621349,2,4183951210564825,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619713284000,1619713310000,1619713430000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.52699009105925,81.79659600000001,NA,NA,NA,NA,NA,NA,621350,{995661BA-7078-4720-A061-838CD78E6F2E},-77.67568,36.33602
290220,2,3386531039008768,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619702378000,1619702400000,1619702520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.47300990896355,43.727740000000004,NA,NA,NA,NA,NA,NA,290221,{A5E2CAB4-081B-4E4E-9B34-2343BE615015},-76.30285,36.68413
948999,2,3509294626352563,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619724794000,1619724766000,1619724886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.2,NA,NA,NA,NA,NA,NA,949000,{13967ED5-9E12-4FE4-B591-CC0FB77E6609},-75.97743,36.82992
383869,2,1498123653196568,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619705528000,1619705542000,1619705662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.5507012065179,63.27661199999999,NA,NA,NA,NA,NA,NA,383870,{ACDB9E69-E1A8-4A5F-885A-F0ED9373CE68},-77.00031,37.60323
750490,2,2875033919060810,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619717678000,1619717418000,1619717538000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.5811395577559,62.247724,NA,NA,NA,NA,NA,NA,750491,{F42D12EC-1BCE-4FA5-B9BA-E676C223B9C6},-75.74351,37.65299
274938,2,2007271759321737,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619701868000,1619701869000,1619701989000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.3298911196047,6,NA,NA,NA,NA,NA,NA,274939,{FB346FFE-C3D0-4A99-BB5C-3884E26A823D},-76.30298,36.85123
527074,2,2892869712453986,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619710228000,1619710230000,1619710350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,7.2,NA,NA,NA,NA,NA,NA,527075,{F5F466E8-8609-4DAF-8502-8691514B389E},-76.325,36.86616
801248,2,2995674657969875,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619719459000,1619719448000,1619719568000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.28253923308944,6,NA,NA,NA,NA,NA,NA,801249,{F7714F32-A535-4E32-BD76-73B04833B091},-76.2981,36.79311
842559,2,2431960266789339,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619720913000,1619720938000,1619721058000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.4,NA,NA,NA,NA,NA,NA,842560,{6C3F3ABA-C367-45F6-8ECC-F93EBD1FA234},-76.24447,36.72264
204283,2,1176189379830160,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619619833000,1619619796000,1619619916000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,8.1,NA,NA,NA,NA,NA,NA,204284,{DCFA44DA-9F0F-4FB9-BB43-939E878A8C9A},-76.33707,36.93503
937427,2,2297058768114454,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619724384000,1619724210000,1619724330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.3315165380574,79.224376,NA,NA,NA,NA,NA,NA,937428,{65741DB0-3E0A-4B7C-995F-39B1F3F8BD8C},-77.76189,37.69945
759884,2,2971338971901369,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619718009000,1619718030000,1619718150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.7543952021647,0.9000000000000001,NA,NA,NA,NA,NA,NA,759885,{5A44E555-EF72-43D1-86E7-094443A181BC},-76.3513,36.85781
502687,2,3236333506452678,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709418000,1619709424000,1619709544000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.4422011663027,80.25326400000002,NA,NA,NA,NA,NA,NA,502688,{F843DEFC-F3A3-4CF3-9AA8-7E9C6C32895D},-76.9987,37.09334
714590,2,ANDROID-R52JA0BB9FM,a-f-G-U-C,SFGPUC---------,friendly ground combat,m-g,machine gps,1619716443000,1619716469000,1619716496000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.80933653742812,10.4399995803833,NA,NA,NA,NA,NA,NA,714591,{870BFC84-3208-4769-9367-A60CA5B1818B},-76.02665060543826,36.924114932531396
125492,2,34945145982892,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619617137000,1619617164000,1619617284000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.23876740782407,233.557576,NA,NA,NA,NA,NA,NA,125493,{A03147D5-1E9D-4B96-9C89-484653DC8438},-77.30103,37.56642
596118,2,137245966538086,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619712483000,1619712501000,1619712621000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,3.7999999999999994,NA,NA,NA,NA,NA,NA,596119,{0136118E-BFB2-49FC-A041-4BBA878A5BD2},-76.18187,36.913
